Date of Application,Legal Name,Trade Name 2,App NO,Registration Number,Type of PIBO,Application Status
2023-09-15T18:55:13,Shri VINOD JENISH SHAH,DIYAAN AGRITECH,544843274,2023091508544843274,Importer,Rejected
2023-09-15T20:01:31,M/s   MINDA TG RUBBER PRIVATE LIMITED,MINDA TG RUBBER PRIVATE LIMITED,544843278,2023091508544843278,Importer,Rejected
2023-09-16T16:23:13,M/s   QUALITY FOILS (INDIA) LIMITED,QUALITY FOILS (INDIA) LIMITED,544843342,2023091608544843342,Importer,Rejected
2023-09-18T13:11:06,Shri LAL MURARI GUPTA,NESSCO INDIA,544843418,2023091808544843418,Importer,Rejected
2023-09-21T12:49:47,M/s   PPIN PRIVATE LIMITED,PPIN PRIVATE LIMITED,544843682,2023092108544843682,Importer,Rejected
2023-09-21T15:58:49,M/s   IPM INDIA WHOLESALE TRADING PRIVATE LIMITED,IPM INDIA WHOLESALE TRADING PRIVATE LIMITED,544843696,2023092108544843696,Importer,Rejected
2023-09-21T16:12:31,Shri  NANAK CHAND,M/S PREM IMPORT AND EXPORT,544843703,2023092108544843703,Importer,Rejected
2023-09-21T17:39:22,M/s   ZUARI FARMHUB LIMITED,ZUARI FARMHUB LIMITED,544843731,2023092108544843731,Importer,Rejected
2023-09-25T11:25:44,M/s   SALCOMP TECHNOLOGIES INDIA PRIVATE LIMITED,SALCOMP TECHNOLOGIES INDIA PRIVATE LIMITED,544843936,2023092508544843936,Importer,Rejected
2023-09-27T12:54:55,Shri NILESH DHAIRYA PAREKH,ANANT CHEM,544844132,2023092708544844132,Importer,Rejected
2023-09-28T14:34:58,Shri JAYANTILAL NILESH PAREKH,JAY CHEM MARKETING,544844255,2023092808544844255,Importer,Rejected
2023-09-30T14:55:11,Shri  PRAHLAD GOYAL,P G ASSOCIATES,544844434,2023093008544844434,Importer,Rejected
2023-10-03T17:53:36,Shri  TARUN MEHTA,M.S.C CHEMICALS,544844604,2023100308544844604,Importer,Rejected
2023-10-07T10:49:57,M/s   BLISS IMPEX,BLISS IMPEX,544844836,2023100708544844836,Importer,Rejected
2023-10-07T13:29:42,M/s   MINDA ONKYO INDIA PRIVATE LIMITED,MINDA ONKYO INDIA PRIVATE LIMITED,544844892,2023100708544844892,Importer,Rejected
2023-10-11T11:01:25,Shri  AJAY AHUJA,AARK COTTON INDUSTRIES,544845170,2023101108544845170,Importer,Rejected
2023-10-12T19:34:17,Shri MOTILAL VINODKUMAR SHAH,TEJAL PLASTICS,544845413,2023101208544845413,Importer,Rejected
2023-10-14T13:36:20,Shri  MADANLAL SURANA,VINAY PLASTICS,544845557,2023101408544845557,Importer,Rejected
2023-10-18T16:28:40,M/s   S R K TELE ENERGY (INDIA) PRIVATE LIMITED,S R K TELE ENERGY (INDIA) PRIVATE LIMITED,544845806,2023101808544845806,Importer,Rejected
2023-10-18T17:24:13,M/s   SERACHEM DIAGNOSTIC INDIA PRIVATE LIMITED,SERACHEM DIAGNOSTIC INDIA PRIVATE LIMITED,544845820,2023101808544845820,Importer,Rejected
2023-10-18T19:58:50,Shri  SUSHIL GOEL,SAT PARKASH SUSHIL KUMAR,544845830,2023101808544845830,Importer,Rejected
2023-10-19T11:10:30,M/s   AFFLATUS TRADING PRIVATE LIMITED,AFFLATUS TRADING PRIVATE LIMITED,544846919,2023101908544846919,Importer,Rejected
2023-10-20T13:11:35,M/s   NAPINO AUTO AND ELECTRONICS LIMITED,NAPINO AUTO AND ELECTRONICS LIMITED,544845957,2023102008544845957,Importer,Rejected
2023-10-20T16:24:54,Shri  SUDHANSHU SHUKLA,BAVISHUAN ENTERPRISE,544846000,2023102008544846000,Importer,Rejected
2023-10-25T15:19:06,M/s   VALUE-ONE RETAIL PRIVATE LIMITED,VALUE-ONE RETAIL PRIVATE LIMITED,544846257,2023102508544846257,Importer,Rejected
2023-10-26T15:35:06,M/s   HITACHI ASTEMO HARYANA PRIVATE LIMITED,HITACHI ASTEMO HARYANA PRIVATE LIMITED,544846378,2023102608544846378,Importer,Rejected
2023-10-26T15:41:35,M/s   CASABLANCA INDUSTRIES PRIVATE LIMITED,CASABLANCA INDUSTRIES PRIVATE LIMITED,544846395,2023102608544846395,Importer,Rejected
2023-10-28T04:17:29,M/s   SECURE INDUSTRIES PRIVATE LIMITED,SECURE INDUSTRIES PRIVATE LIMITED,544846566,2023102808544846566,Importer,Rejected
2023-10-28T19:29:34,Shri VASANTLAL NILESH SHETH,M/S SHETH SPICE,544846650,2023102808544846650,Importer,Rejected
2023-10-30T15:58:28,M/s   GOODRICH CEREALS,GOODRICH CEREALS,544846811,2023103008544846811,Importer,Rejected
2023-10-31T19:46:20,M/s   SIEGWERK INDIA PRIVATE LIMITED,SIEGWERK INDIA PRIVATE LIMITED,544846953,2023103108544846953,Importer,Rejected
2023-11-02T09:59:05,M/s   SAVI HEALTH SCIENCE,SAVI HEALTH SCIENCE,544847043,2023110208544847043,Importer,Rejected
2023-11-03T13:16:36,M/s   ENVIRO RECYCLEAN PRIVATE LIMITED,ENVIRO RECYCLEAN PRIVATE LIMITED,544847176,2023110308544847176,Importer,Rejected
2023-11-05T11:14:43,Shri  ARJUN ABBOT,ARYAN INFOLABS,544847323,2023110508544847323,Importer,Rejected
2023-11-06T13:31:41,M/s   S.K. INTERNATIONAL,S K INTERNATIONAL,544847362,2023110608544847362,Importer,Rejected
2023-11-07T17:27:12,M/s   SIEGEN AGRO PRIVATE LIMITED,SIEGEN AGRO PRIVATE LIMITED,544847516,2023110708544847516,Importer,Rejected
2023-11-10T12:02:09,Smt BRIJESH URVASHI SHARMA,DOHRIK Incorporation,544847699,2023111008544847699,Importer,Rejected
2023-11-14T17:32:11,Shri  MANISH KUMAR,ULTRA GRAIN TECHNOLOGIES,544847857,2023111408544847857,Importer,Rejected
2023-11-17T18:47:01,M/s   TRANSITION CLEANTECH SERVICES PRIVATE LIMITED,TRANSITION CLEANTECH SERVICES PRIVATE LIMITED,544848055,2023111708544848055,Importer,Rejected
2023-11-29T17:17:54,M/s   BENCHMARK AGENCIES PRIVATE LIMITED,BENCHMARK AGENCIES PRIVATE LIMITED,544848292,2023112908544848292,Importer,Rejected
2023-11-29T17:55:30,M/s   UTT INDIA PRIVATE LIMITED,UTT INDIA PRIVATE LIMITED,544848310,2023112908544848310,Importer,Rejected
2023-11-30T11:10:03,M/s   RAJRATAN GLOBAL WIRE LIMITED,RAJRATAN GLOBAL WIRE LIMITED,544848400,2023113008544848400,Importer,Rejected
2023-11-30T13:13:35,M/s   SANEESA CHEMICALS AND EQUIPMENTS PRIVATE LIMITED,SANEESA CHEMICALS AND EQUIPMENTS PRIVATE LIMITED,544848467,2023113008544848467,Importer,Rejected
2023-11-30T17:21:44,M/s   BELLSONICA AUTO COMPONENT INDIA PRIVATE LIMITED,BELLSONICA AUTO COMPONENT INDIA PRIVATE LIMITED,544848554,2023113008544848554,Importer,Rejected
2023-12-01T11:32:33,M/s   AXIS WIND FARMS (MPR DAM) PRIVATE LIMITED,AXIS WIND FARMS (MPR DAM ) PRIVATE LIMITED,544848634,2023120108544848634,Importer,Rejected
2023-12-01T11:38:35,M/s   R K INTERNATIONAL,R K INTERNATIONAL,544848621,2023120108544848621,Importer,Rejected
2023-12-01T14:30:49,M/s   CROSS WIRE,CROSS WIRE,544848686,2023120108544848686,Importer,Rejected
2023-12-07T09:34:27,Shri  VAJRALA KRISHNANAND,HYDRO PNEUMATIC ENGINEERING SERVICES,544849258,2023120708544849258,Importer,Rejected
2023-12-07T14:17:48,M/s   AGRESTAL ORGANIC LIVING INDIA PRIVATE LIMITED,AGRESTAL ORGANIC LIVING INDIA PRIVATE LIMITED,544849220,2023120708544849220,Importer,Rejected
2023-12-07T16:39:03,M/s   NITYANAND UDYOG PVT LTD,NITYANAND UDYOG PRIVATE LIMITED,544849243,2023120708544849243,Importer,Rejected
2023-12-07T16:49:39,M/s   WINDAR RENEWABLE ENERGY PRIVATE LIMITED,WINDAR RENEWABLE ENERGY PRIVATE LIMITED,544849248,2023120708544849248,Importer,Rejected
2023-12-08T23:05:25,M/s   YOKOHAMA INDIA PRIVATE LIMITED,YOKOHAMA INDIA PRIVATE LIMITED,544849365,2023120808544849365,Importer,Rejected
2023-12-10T17:50:30,M/s   GLS ELOPAK PRIVATE LIMITED,GLS ELOPAK PRIVATE LIMITED,544849404,2023121008544849404,Importer,Rejected
2023-12-13T11:58:09,M/s   SEI SRIRAM POWER PRIVATE LIMITED,SEI SRIRAM POWER PRIVATE LIMITED,544849564,2023121308544849564,Importer,Rejected
2023-12-13T17:56:56,M/s   SYNTHETIC DRUGS & INTERMEDIATES,SYNTHETIC DRUGS & INTERMEDIATES,544849666,2023121308544849666,Importer,Rejected
2023-12-15T16:19:41,Shri  PANKAJ SACHDEVA,SACHDEVA CARPET& MATTING HOUSE,544849782,2023121508544849782,Importer,Rejected
2023-12-15T16:37:43,M/s   STRAITS LAUNDRY (INDIA) PRIVATE LIMITED,STRAITS LAUNDRY (INDIA) PRIVATE LIMITED,544849784,2023121508544849784,Importer,Rejected
2023-12-15T17:27:02,M/s   DATAMATICS GLOBAL SERVICES LIMITED,DATAMATICS GLOBAL SERVICES LIMITED,544849793,2023121508544849793,Importer,Rejected
2023-12-18T14:56:30,Shri  HIMANSHU GARG,SHYAMSONS GROUP,544849922,2023121808544849922,Importer,Rejected
2023-12-23T12:36:24,M/s   UNO MINDA LIMITED,UNO MINDA LIMITED FUEL CAP DIVISION,544850312,2023122308544850312,Importer,Rejected
2023-12-28T14:42:43,M/s   VINTEX TOOLS PRIVATE LIMITED,VINTEX TOOLS PRIVATE LIMITED,544850614,2023122808544850614,Importer,Rejected
2023-12-30T18:21:03,M/s   NTPC LIMITED,NTPC LIMITED,544850823,2023123008544850823,Importer,Rejected
2024-01-03T08:34:07,M/s   UMIYA PULSE MILL,UMIYA PULSE MILL,544850904,2024010308544850904,Importer,Rejected
2024-01-03T15:17:45,M/s   BALAJI POLYSTER PRIVATE LIMITED,BALAJI POLYSTER PRIVATE LIMITED,544850950,2024010308544850950,Importer,Rejected
2024-01-05T12:00:48,M/s   SIMCON SOLAR,SIMCON SOLAR,544851074,2024010508544851074,Importer,Rejected
2024-01-08T15:04:38,Shri  RAJESH NADELLA,COLOR MYLES,544851234,2024010808544851234,Importer,Rejected
2024-01-15T15:36:56,M/s   VERITRIER PRIVATE LIMITED,VERITRIER PRIVATE LIMITED,544851659,2024011508544851659,Importer,Rejected
2024-01-16T16:15:26,Shri MOHANLAL SIDDHARTH SEKHANI,GREEN TREES CORPORATION,544851748,2024011608544851748,Importer,Rejected
2024-01-18T12:44:32,M/s   AMNS GANDHIDHAM LIMITED,AMNS GANDHIDHAM LIMITED,544851862,2024011808544851862,Importer,Rejected
2024-01-22T10:31:01,M/s   LOROM INDIA CORPORATION PRIVATE LIMITED,LOROM INDIA CORPORATION PRIVATE LIMITED,544852051,2024012208544852051,Importer,Rejected
2024-03-02T10:51:14,M/s   MATRIX DESIGN & INDUSTRIES PRIVATE LIMITED,MATRIX DESIGN & INDUSTRIES PRIVATE LIMITED,544853168,2024030208544853168,Importer,Rejected
2024-03-04T17:40:34,M/s   CCTY BEARING INDIA PRIVATE LIMITED,CCTY BEARING INDIA PRIVATE LIMITED,544852346,2024030408544852346,Importer,Rejected
2024-03-14T10:16:29,M/s   PUNJAB COMMUNICATIONS LIMITED,PUNJAB COMMUNICATIONS LIMITED,544853039,2024031408544853039,Importer,Rejected
2024-03-15T15:40:01,M/s   VACCUM TECHNIQUES PRIVATE LIMITED,VACUUM TECHNIQUES PVT LTD,544853157,2024031508544853157,Importer,Rejected
2024-03-16T11:48:08,M/s   PAN OVERSEAS,PAN OVERSEAS,544853239,2024031608544853239,Importer,Rejected
2024-04-08T10:08:40,Smt  MAMTA GARG,AESTHETIC AANGAN,544853582,2024040808544853582,Importer,Rejected
2024-04-08T11:54:52,Shri  YASH RAMANI,ACE IMPORTS AND EXPORTS,544853833,2024040808544853833,Importer,Rejected
2024-04-08T15:10:32,M/s   INDO AIR COMPRESSORS PVT LIMITED,Indo Air Compressors Private Limited,544853687,2024040808544853687,Importer,Rejected
2024-04-09T12:35:47,Shri JAYANTIBHAI RUMIT GODHANI,ANTARCTICO INTERNATIONAL,544853505,2024040908544853505,Importer,Rejected
2024-04-10T10:39:33,M/s   DAWN ENTERPRISE,DAWN ENTERPRISE,544853615,2024041008544853615,Importer,Rejected
2024-04-10T11:58:47,Shri   KALPESH KUMAR,ARIHANT IMPEX,544854023,2024041008544854023,Importer,Rejected
2024-04-10T12:18:12,Shri SINGH GAGANDEEP CHAWLA,Bawa Homes Textiles,544859556,2024041008544859556,Importer,Rejected
2024-04-15T18:10:35,Shri HUSSAIN DARIYA SYED,DIGITAL SOUND SYSTEMS,544853326,2024041508544853326,Importer,Rejected
2024-04-24T16:31:07,SOHIL YESHPAL ARORA,GALAXY,544854106,2024042408544854106,Importer,Rejected
2024-04-25T14:37:53,Shri  SHAIK SALEEM,SHINE FOILS,544853695,2024042508544853695,Importer,Rejected
2024-04-25T17:52:48,M/s   MAULI POWER TOOLS,Mauli Power Tools,544853769,2024042508544853769,Importer,Rejected
2024-04-26T13:31:44,M/s   ASIA CHEM INDUSTRIES,Asia Chem Industries,544853840,2024042608544853840,Importer,Rejected
2024-04-26T13:51:40,M/s   AVANA MEDICAL DEVICES PRIVATE LIMITED,AVANA MEDICAL DEVICES PRIVATE LIMITED,544853868,2024042608544853868,Importer,Rejected
2024-04-26T15:06:25,M/s   BHARAT ELECTRONICS AND SURVEILLANCE TECHNOLOGIES,BHARAT ELECTRONICS AND SURVEILLANCE TECHNOLOGIES,544853879,2024042608544853879,Importer,Rejected
2024-04-26T19:08:31,Shri   DALJEET SINGH DADHA,SANKHESWARA-IMPEX,544853929,2024042608544853929,Importer,Rejected
2024-04-27T18:28:40,Shri  MUKESH KUMAR,MITTER FASTENERS,544854019,2024042708544854019,Importer,Rejected
2024-04-29T14:01:22,M/s   SUNSHINE IMPEX,SUNSHINE IMPEX,544854071,2024042908544854071,Importer,Rejected
2024-04-30T16:03:44,M/s   SIDDHI ENGINEERS,SIDDHI ENGINEERS,544854197,2024043008544854197,Importer,Rejected
2024-04-30T18:46:02,Shri NITIN AADITYA BANSAL,ACCELPARK OVERSEAS BEVERAGES,544854227,2024043008544854227,Importer,Rejected
2024-05-01T12:31:19,M/s   PLASTI WEAVE INDUSTRIES LLP,PLASTI WEAVE INDUSTRIES LLP,544854249,2024050108544854249,Importer,Rejected
2024-05-01T13:57:21,M/s   THENI GURU KRISHNA TEXTILE MILLS PRIVATE LIMITED,THENI GURU KRISHNA TEXTILE MILLS PRIVATE LIMITED,544854258,2024050108544854258,Importer,Rejected
2024-05-01T16:40:18,M/s   HH INTERIORS LLP,HH INTERIORS LLP,544854271,2024050108544854271,Importer,Rejected
2024-05-02T10:35:38,M/s   AVANTI FROZEN FOODS PRIVATE LIMITED,AVANTI FROZEN FOODS PRIVATE LIMITED,544854296,2024050208544854296,Importer,Rejected
2024-05-02T11:18:50,M/s   FINE PROPS LLP,FINE PROPS LLP,544854309,2024050208544854309,Importer,Rejected
2024-05-03T10:22:16,M/s   RANEE POLYMERS PRIVATE LIMITED,RANEE POLYMERS PRIVATE LIMITED,544854400,2024050308544854400,Importer,Rejected
2024-05-04T16:31:20,Shri CHAMPALAL DHANPAT MUNOT,RIDDHI IMPEX,544854515,2024050408544854515,Importer,Rejected
2024-05-07T12:48:46,M/s   FORTUM CHARGE & DRIVE INDIA PRIVATE LIMITED,FORTUM CHARGE & DRIVE INDIA PRIVATE LIMITED,544854639,2024050708544854639,Importer,Rejected
2024-05-29T11:17:12,M/s   JAI SUSTAINABILITY SOLUTIONS & CO.,Jai Sustainability Solutions & Co,544855166,2024052908544855166,Importer,Rejected
2024-05-31T12:23:28,axis polychem india,axis polychem india,544855325,2024053108544855325,Importer,Rejected
2024-05-31T16:21:33,aadinath uvpack private limited,AADINATH UVPACK PRIVATE LIMITED,544855420,2024053108544855420,Importer,Rejected
2024-06-04T14:34:16,rkb global flux private limited,RKB GLOBAL FLUX PRIVATE LIMITED,544855992,2024060408544855992,Importer,Rejected
2024-06-05T19:07:27,momentive performance materials india private limited,MOMENTIVE PERFORMANCE MATERIALS (INDIA) PRIVATE LIMITED,544856240,2024060508544856240,Importer,Rejected
2024-06-06T19:54:47,master king corps,MASTER KING CORPS,544856423,2024060608544856423,Importer,Rejected
2024-06-08T15:24:55,SCORPION INC,SCORPION INC,544856638,2024060808544856638,Importer,Rejected
2024-06-13T18:58:26,stanvac international limited,STANVAC INTERNATIONAL LIMITED,544857072,2024061308544857072,Importer,Rejected
2024-06-20T14:31:47,isay buddy.com,ISAY BUDDY.COM,544857515,2024062008544857515,Importer,Rejected
2024-06-21T12:59:31,raja explosives private limited,RAJA EXPLOSIVES PRIVATE LIMITED,544857607,2024062108544857607,Importer,Rejected
2024-06-25T17:12:52,international agricultural processing private limited,INTERNATIONAL AGRICULTURAL PROCESSING PRIVATE LIMITED,544857977,2024062508544857977,Importer,Rejected
2024-06-26T16:07:46,raghav jindal,R K TRADERS,544857934,2024062608544857934,Importer,Rejected
2024-06-26T17:39:36,eltex india private limited,ELTEX INDIA PVT LTD,544857955,2024062608544857955,Importer,Rejected
2024-06-29T11:51:27,amandeep singh brar,A AND G Technologies,544858335,2024062908544858335,Importer,Rejected
2024-06-29T14:38:07,terafence private limited,TERAFENCE PRIVATE LIMITED,544858281,2024062908544858281,Importer,Rejected
2024-07-01T20:20:33,shyam hablani,Friends Enterprises,544858342,2024070108544858342,Importer,Rejected
2024-07-01T22:21:09,shivani chauhan,Shiwalik Corp,544858344,2024070108544858344,Importer,Rejected
2024-07-02T15:36:32,informage techno solutions private limited,INFORMAGE TECHNO SOLUTIONS PRIVATE LIMITED,544858418,2024070208544858418,Importer,Rejected
2024-07-05T17:57:53,harsh bansal,AKMK AGRO INDUSTRIES,544858678,2024070508544858678,Importer,Rejected
2024-07-07T08:46:02,s t woollen mills private limited,S.T. WOOLLEN MILLS PRIVATE LIMITED.,544858849,2024070708544858849,Importer,Rejected
2024-07-09T10:25:37,vishal smart electric private limited,VISHAL SMART ELECTRIC PRIVATE LIMITED,544858858,2024070908544858858,Importer,Rejected
2024-07-24T17:39:44,uila power private limited,UILA POWER PRIVATE LIMITED,544859756,2024072408544859756,Importer,Rejected
2024-07-25T16:46:30,saroj devi agarwal,SATYA CORPORATIONS,544859818,2024072508544859818,Importer,Rejected
2024-07-29T16:08:27,ooa emporio private limited,OOA EMPORIO PRIVATE LIMITED,544859978,2024072908544859978,Importer,Rejected
2024-07-30T11:36:46,trumen technologies private limited,TRUMEN TECHNOLOGIES PRIVATE LIMITED,544860027,2024073008544860027,Importer,Rejected
2024-08-03T15:52:12,disha singhal,SUGARTALES,544860307,2024080308544860307,Importer,Rejected
2024-08-06T18:23:10,sunil khanna,KHANNA TRADERS,544860495,2024080608544860495,Importer,Rejected
2024-08-12T13:07:09,guru nanak handloom private limited,GURU NANAK HANDLOOM PRIVATE LIMITED,544861005,2024081208544861005,Importer,Rejected
2024-08-14T15:12:57,etalon multitrade private limited,ETALON MULTITRADE PRIVATE LIMITED,544860826,2024081408544860826,Importer,Rejected
2024-08-17T11:10:53,fmi automotive components private limited,FMI AUTOMOTIVE COMPONENTS PRIVATE LIMITED,544860914,2024081708544860914,Importer,Rejected
2024-08-21T14:20:20,s s papers,S S PAPERS,544861047,2024082108544861047,Importer,Rejected
2024-08-22T16:31:26,mustafa yawar abbas,MATZ INTERNATIONAL,544861294,2024082208544861294,Importer,Rejected
2024-08-27T14:41:58,antelopus energy private limited,ANTELOPUS ENERGY PRIVATE LIMITED,544861300,2024082708544861300,Importer,Rejected
2024-09-01T14:29:47,deals sanitation private limited,DEALS SANITATION PRIVATE LIMITED,544861532,2024090108544861532,Importer,Rejected
2024-09-02T12:38:25,indra marshal power private limited,INDRA MARSHAL POWER PRIVATE LIMITED,544861572,2024090208544861572,Importer,Rejected
2024-09-03T09:50:22,interface microsystems,Interface Microsystems,544861590,2024090308544861590,Importer,Rejected
2024-09-05T14:18:41,suresh malhotra,CHIKU FRESH FRUITS,544861736,2024090508544861736,Importer,Rejected
